Timestamp,Temperature,Humidity,WaveLength1,WaveLength2,Occupants,Activity,DoorState,WindowState,Group
2017-01-26 12:52:00,22.169200000000007,40.74716,244.64786666666672,990.9626666666667,0.0,0.0,0.0,0.0,3.0
2017-01-26 12:53:00,22.163066666666676,40.72776000000001,243.5244,977.1013333333328,0.0,0.0,0.0,0.0,3.0
2017-01-26 12:54:00,22.158800000000014,40.75468000000001,243.06760000000008,974.096,0.0,0.0,0.0,0.0,3.0
2017-01-26 12:55:00,22.153684210526333,40.69072368421052,240.82763157894738,956.497368421053,0.0,0.0,0.0,0.0,3.0
2017-01-26 12:56:00,22.14972972972974,40.855459459459446,239.57486486486476,942.9999999999998,0.0,0.0,0.0,0.0,3.0
2017-01-26 12:57:00,22.15040000000001,40.77573333333333,238.76093333333324,934.5360000000002,0.0,0.0,0.0,0.0,3.0
2017-01-26 12:58:00,22.144533333333328,40.78485333333333,238.60839999999988,933.0026666666662,0.0,0.0,0.0,0.0,3.0
2017-01-26 12:59:00,22.141599999999993,40.78166666666666,238.26546666666653,929.5679999999996,0.0,0.0,0.0,0.0,3.0
2017-01-26 13:00:00,22.13693333333332,40.788013333333325,236.59093333333337,917.3626666666667,0.0,0.0,0.0,0.0,3.0
2017-01-26 13:01:00,22.135199999999987,40.79503999999999,236.19173333333345,910.5546666666668,0.0,0.0,0.0,0.0,3.0
2017-01-26 13:02:00,22.131466666666658,40.80044000000001,235.77280000000013,909.082666666667,0.0,0.0,0.0,0.0,3.0
2017-01-26 13:03:00,22.124799999999993,40.80429333333333,235.83026666666683,909.0213333333338,0.0,0.0,0.0,0.0,3.0
2017-01-26 13:04:00,22.119999999999997,40.79782666666667,236.61093333333346,912.3946666666671,0.0,0.0,0.0,0.0,3.0
2017-01-26 13:05:00,22.111973684210525,40.7988947368421,235.77223684210543,906.1394736842104,0.0,0.0,0.0,0.0,3.0
2017-01-26 13:06:00,22.114266666666666,40.80114666666665,235.46786666666682,902.0906666666663,0.0,0.0,0.0,0.0,3.0
2017-01-26 13:07:00,22.11689189189189,40.81152702702702,234.98135135135138,896.4405405405406,0.0,0.0,0.0,0.0,3.0
2017-01-26 13:08:00,22.10786666666667,40.80981333333334,233.86680000000004,886.0826666666667,0.0,0.0,0.0,0.0,3.0
2017-01-26 13:09:00,22.106533333333335,40.80974666666667,234.66746666666677,894.5466666666672,0.0,0.0,0.0,0.0,3.0
2017-01-26 13:10:00,22.102000000000004,40.815146666666664,234.78160000000003,896.2640000000005,0.0,0.0,0.0,0.0,3.0
2017-01-26 13:11:00,22.100800000000007,40.81183999999998,234.24786666666668,894.0559999999998,0.0,0.0,0.0,0.0,3.0
2017-01-26 13:12:00,22.096266666666672,40.81726666666668,234.38120000000006,893.0133333333328,0.0,0.0,0.0,0.0,3.0
2017-01-26 13:13:00,22.093684210526323,40.73177631578947,232.49947368421047,878.0552631578948,1.0,0.0,1.0,0.0,3.0
